title,context,target_word,question,annotated_question,answers,ambiguity_type,answer_annotation,context_len,orig_len,ambig_len,answer_len
Bird,Many birds show plumage patterns in ultraviolet that are invisible to the human eye; some birds whos...,fan,What is the fan shaped blood supply system in a bird's retina?,What is the fan system in a bird's body?,"{'text': ['pecten'], 'answer_start': [839]}",lexical,,237,12,9,4
Arsenal_F.C.,"There have always been Arsenal supporters outside London, and since the advent of satellite televisi...",fan,What medium has added to the fan base of Arsenal?,Who has added to the fan collection?,"{'text': ['satellite television'], 'answer_start': [82]}",lexical,,89,10,7,5
History_of_science,"The Jesuit China missions of the 16th and 17th centuries ""learned to appreciate the scientific achie...",fan,What type of fan originated in China?,What type of fan originated there?,"{'text': ['rotary'], 'answer_start': [888]}",both,,164,7,6,4
American_Idol,"The ""Fan Save"" was introduced in the fourteenth season. During the finals, viewers are given a five-...",fan,When does the Fan Save start?,When does the fan start?,"{'text': ['Top 8'], 'answer_start': [274]}",lexical,,48,6,5,5
American_Idol,"Pia Toscano, one of the presumed favorites to advance far in the season, was unexpectedly eliminated...",fan,Which fan favorite was unexpectedly eliminated earlier than expected?,Which fan broke down unexpectedly?,"{'text': ['Pia Toscano'], 'answer_start': [0]}",lexical,,39,9,5,5
2008_Summer_Olympics_torch_relay,The Beijing Olympic Organizing Committee sent out a team of 30 unarmed attendants selected from the ...,fan,Which team member has his own fan following?,Who has his own fan?,"{'text': ['Second Right Brother'], 'answer_start': [597]}",both,,112,8,5,6
Han_dynasty,"Following Huan's death, Dou Wu and the Grand Tutor Chen Fan (陳蕃) (d. 168 AD) attempted a coup d'état...",fan,Who arrested Chen Fan in a failed plot?,Who arrested fan in a failed plot?,"{'text': ['the eunuchs'], 'answer_start': [210]}",lexical,,97,8,7,5
American_Idol,"Ruben Studdard emerged as the winner, beating Clay Aiken by a small margin. Out of a total of 24 mil...",fan,Who did Nigel Lythgoe say was a fan favorite for the majority of the season?,Who did  was a fan? ,"{'text': ['Clay Aiken'], 'answer_start': [46]}",lexical,,75,15,5,5
MP3,The use of lossy compression is designed to greatly reduce the amount of data required to represent ...,file,"If a file is created using 128 kbit/s, what size is the file going to be compared to a CD?",What size is the file going to be?,"{'text': ['1/11'], 'answer_start': [316]}",lexical,,125,20,8,4
Wayback_Machine,"Robots.txt is used as part of the Robots Exclusion Standard, a voluntary protocol the Internet Archi...",file,"If a site prevents Internet Archive from recording it, what file is still saved?",What file is still saved?,"{'text': ['Robots.txt'], 'answer_start': [0]}",lexical,,94,14,5,4
IPod,"All iPods except for the iPod Touch can function in ""disk mode"" as mass storage devices to store dat...",file,"If connected to a Windows PC when first set up, what file system will an iPod be formatted with?",What file will  it be made with?,"{'text': ['FAT32'], 'answer_start': [407]}",both,,158,19,7,4
The_Times,"Though traditionally a moderate newspaper and sometimes a supporter of the Conservative Party, it su...",file,The complete historical file of the digitized paper of The Times is online and published by what publisher?,The complete file is published by what publisher?,"{'text': ['Gage Cengage'], 'answer_start': [737]}",lexical,,124,18,8,5
IPod,"All iPods except for the iPod Touch can function in ""disk mode"" as mass storage devices to store dat...",file,"To work as a boot disk for a Mac, what file system must an iPod be formatted with?",What file must  it be formatted with?,"{'text': ['HFS+'], 'answer_start': [287]}",both,,158,18,7,4
Daylight_saving_time,"The NTFS file system used by recent versions of Windows stores the file with a UTC time stamp, but d...",file,"Under NTFS, what does Windows use for file time stamps in storage?",What does it use for file time stamps?,"{'text': ['UTC'], 'answer_start': [79]}",both,,139,12,8,4
IPod,"The games are in the form of .ipg files, which are actually .zip archives in disguise[citation neede...",file,What file format are iPod games distributed in?,What file are games distributed in?,"{'text': ['.ipg'], 'answer_start': [29]}",lexical,,74,8,6,4
IPod,"The games are in the form of .ipg files, which are actually .zip archives in disguise[citation neede...",file,What file format is being covered up by the use of ipg files?,What file is being covered up by the use of other files?,"{'text': ['.zip'], 'answer_start': [60]}",both,,74,13,12,4
IPod,"iPods have won several awards ranging from engineering excellence,[not in citation given] to most in...",file,What file format is not supported by Sony Ericsson and Nokia?,What file  is not supported?,"{'text': ['WMA'], 'answer_start': [593]}",lexical,,94,11,5,4
Wayback_Machine,"Robots.txt is used as part of the Robots Exclusion Standard, a voluntary protocol the Internet Archi...",file,What file is utilized to exercise the rights promoted by the Robots Exclusion Standard?,What file is utilized to exercise?,"{'text': ['Robots.txt'], 'answer_start': [0]}",lexical,,94,14,6,4
Daylight_saving_time,"The NTFS file system used by recent versions of Windows stores the file with a UTC time stamp, but d...",file,What file system do most removable devices use?,What file do most devices use?,"{'text': ['FAT'], 'answer_start': [161]}",lexical,,139,8,6,4
Daylight_saving_time,"The NTFS file system used by recent versions of Windows stores the file with a UTC time stamp, but d...",file,What file system do recent Windows versions use?,What file do recent versions use?,"{'text': ['NTFS'], 'answer_start': [4]}",lexical,,139,8,6,4
IPod,"The third generation began including a 30-pin dock connector, allowing for FireWire or USB connectiv...",file,What kind of connection is provided on the iPod Shuffle for both audio output and file transfer?,What kind of connection is provided for file transfer?,"{'text': ['3.5 mm minijack'], 'answer_start': [771]}",lexical,,135,17,9,6
IPod,"Media files are stored on an iPod in a hidden folder, along with a proprietary database file. The hi...",file,What method of file recovery is used to retrieve data from the iPod?,What method of file recovery is used?,"{'text': ['manual'], 'answer_start': [234]}",lexical,,66,13,7,4
Daylight_saving_time,"The NTFS file system used by recent versions of Windows stores the file with a UTC time stamp, but d...",file,What time will a file be set to if it's copied from the hard disk onto other media?,What time will a file be set to?,"{'text': ['current local time'], 'answer_start': [343]}",lexical,,139,18,8,6
"Atlantic_City,_New_Jersey",Caesars Entertainment executives have been reconsidering the future of their three remaining Atlanti...,file,What type of bankruptcy did Caesars Entertainment file for?,What type of bankruptcy was file made for?,"{'text': ['Chapter 11'], 'answer_start': [168]}",lexical,,37,9,8,5
"Atlantic_City,_New_Jersey",Caesars Entertainment executives have been reconsidering the future of their three remaining Atlanti...,file,What year did Caesars Entertainment file for bankruptcy?,What year did it make a file for bankruptcy?,"{'text': ['2015'], 'answer_start': [247]}",lexical,,37,8,9,4
IPod,"At the time the store was introduced, purchased audio files used the AAC format with added encryptio...",file,"When the iTunes store was launched, what type of file format was used?",What type of file was used?,"{'text': ['AAC'], 'answer_start': [69]}",lexical,,173,13,6,4
Wayback_Machine,"Magistrate Judge Howard Lloyd in the Northern District of California, San Jose Division, rejected Ne...",file,Which party won its argument regarding Netbula's robots.txt file?,Which party won its argument regarding the file?,"{'text': ['Chordiant'], 'answer_start': [200]}",lexical,,38,9,8,4
IPod,"iPods have won several awards ranging from engineering excellence,[not in citation given] to most in...",file,Which phone manufacturers adopted the AAC file format to become better iPod-compatible?,Who adopted the file to become better?,"{'text': ['Sony Ericsson and Nokia'], 'answer_start': [535]}",both,,94,12,7,7
Frédéric_Chopin,Chopin's études are largely in straightforward ternary form. He used them to teach his own technique...,form,Chopin often taught his piano technique using what form of music he wrote?,What form did Chopin use while teaching?,"{'text': ['études'], 'answer_start': [9]}",lexical,,42,13,7,4
Kanye_West,"On October 1, 2011, Kanye West premiered his women's fashion label, DW Kanye West at Paris Fashion W...",form,Form whom was Kanye's 2011 fashion label designed for?,Which form was his label for?,"{'text': ['women'], 'answer_start': [45]}",both,,121,9,6,4
Buddhism,"Not-self (Pāli: anatta; Sanskrit: anātman) is the third mark of existence. Upon careful examination,...",form,In what form is anatta not meant as a metaphysical assertion?,In what form is it not meant as an assertion?,"{'text': ['Nikayas'], 'answer_start': [214]}",both,,131,11,10,4
New_York_City,New York City has been a metropolitan municipality with a mayor-council form of government since its...,form,In what year did New York City adopt the mayor-council form of government?,In what year did New York City adopt the form?,"{'text': ['1898'], 'answer_start': [118]}",lexical,,58,13,10,4
The_Legend_of_Zelda:_Twilight_Princess,"When Link enters the Twilight Realm, the void that corrupts parts of Hyrule, he transforms into a wo...",form,Link's wolf form is faster than what other form?,This form is faster than what other form?,"{'text': ['human'], 'answer_start': [435]}",both,,172,9,8,4
Buddhism,"While he searched for enlightenment, Gautama combined the yoga practice of his teacher Kalama with w...",form,The Four Immeasurables are taught as a form of meditation that cultivates what?,They are taught as a form that cultivates what?,"{'text': ['wholesome attitudes towards all sentient beings'], 'answer_start': [666]}",both,,108,13,9,9
Buddhism,"While he searched for enlightenment, Gautama combined the yoga practice of his teacher Kalama with w...",form,The Four Immeasurables are taught as a form of what?,They are taught as a what form?,"{'text': ['meditation'], 'answer_start': [546]}",both,,108,10,7,4
The_Legend_of_Zelda:_Twilight_Princess,"During this time, Link also helps Midna find the Fused Shadows, fragments of a relic containing powe...",form,What does Link discover he needs to find to return to human form?,What does Link discover he needs to find to return to form?,"{'text': ['Master Sword'], 'answer_start': [689]}",lexical,,162,13,12,5
